gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Smp_005640,12.775802116849652,0.2889287503037805,0.4309964466075191,0.6703738570886396,0.5026194957646543,0.9003722352259008
Smp_005670,450.31013906447737,-0.3166242559468075,0.28100818761037455,-1.1267438811634043,0.25985078367619524,0.775477105873793
Smp_005720,63.998870461790865,-0.786960399892589,0.4147087032317841,-1.8976220989814878,0.05774588116129863,0.49059633636402866
Smp_005780,61.41891625271559,-0.07697447105846722,0.2482137720719999,-0.3101136186598827,0.7564745562599812,0.9632643192381886
Smp_005790,26.723036175749105,-0.21579237734622986,0.4134649050725675,-0.5219121978644258,0.6017314650254564,0.9294838430492811
Smp_005880,1285.070059264302,-0.7644755651562095,0.2900783841972665,-2.635410312532392,0.008403563068609891,0.1933779912988116
Smp_005900,333.2982228519742,0.3053753947141838,0.16589480803641415,1.840777287298548,0.06565420252992885,0.5166946085743415
Smp_005910,65.66009437705017,0.5785719991545917,0.22934892270705295,2.522671536127514,0.011646713131302944,0.23161142607287383
Smp_005960,34.14484983673053,0.293704886656988,0.3017626689944621,0.9732976170832386,0.33040540643508887,0.8222743554088561
Smp_006000,247.95929932851936,-0.18695638703734893,0.16629247766366917,-1.1242624420779457,0.26090170654484085,0.7759609839409706
Smp_006060,155.26449110113077,0.3026093881140452,0.1850788371995296,1.6350296592138645,0.10204283026649896,0.6029735546341766
Smp_006190,127.25748743337158,-0.13820603246364818,0.2712658991124572,-0.5094854639519318,0.610411984677838,0.9307861309231463
Smp_006195,7.411370495231529,-0.7465143572352091,0.6951258416953218,-1.0739269243890537,0.2828554348779577,0.7979396401075557
Smp_006250,97.35792912898238,-0.040648290324285165,0.2796278959156895,-0.14536564812739933,0.884422185358895,0.9800445601193462
Smp_006320,422.32563365284574,0.09935276304276948,0.1775550866084573,0.5595602184118847,0.5757794459466246,0.9232020698155241
Smp_006340,77.90012102822139,-0.05992550276386966,0.22891603472067878,-0.26177940237777664,0.7934915199696542,0.9652289234006336
Smp_006350,238.96889532401738,-0.10344141827877584,0.24287974502030085,-0.4258956145977912,0.6701839105898176,0.944472653699106
Smp_006390,336.81752536119586,0.2286062331101153,0.2536143484997035,0.9013931367151435,0.3673793292605252,0.846117563015233
Smp_006440,240.47587755304377,-0.07121539538123223,0.2078502663145194,-0.34262835763447597,0.7318780657082063,0.9600237689273443
Smp_006550,520.6640910774656,0.1659503796691546,0.2088310435530245,0.7946633644390039,0.42680934858868597,0.8767857597255155
Smp_006560,156.18376873138578,-0.17634537527913272,0.24697597018051218,-0.7140183522722624,0.47521583127332917,0.8895475897206707
Smp_006590,31.590365852721963,-0.09824746797791477,0.30260292176695436,-0.32467455173343884,0.7454273968725162,0.9609338693478805
Smp_006630,161.52483644142652,-0.11468084591216453,0.34826513912941764,-0.3292917752228665,0.7419351602130833,0.9609338693478805
Smp_006680,41.994172002171105,0.009920024719062689,0.2776448235860109,0.035729190232821284,0.9714982949664034,0.9941596397292274
Smp_006690,74.19579627009182,0.21237734581971038,0.2685349915828611,0.7908740107494621,0.42901751568482266,0.8776000352263722
Smp_006700,121.43292462294404,0.09954550682015723,0.2845762447691926,0.349802587706835,0.7264868568809658,0.9577155940342837
Smp_006710,86.45676775754625,-0.4421501945175807,0.25040579272518143,-1.7657346889048904,0.07744037017961701,0.5434327988966174
Smp_006720,63.661749154014295,0.12465462621796122,0.2705892868732868,0.46067835004988666,0.6450293900038753,0.9396894221943591
Smp_006730,3.7453352533906776,0.4782801906168971,0.7399517118450218,0.6463667601015968,0.5180418619420994,0.9074246740529158
Smp_006750,11.00250516586287,0.35166011484006443,0.45263786105161424,0.7769127267061839,0.4372102621297032,0.8784921407675033
Smp_006760,12.16038130758408,-0.39526528049676946,0.48813508821914764,-0.80974568318538,0.41808635628246793,0.873920846224111
Smp_006780,133.43017373194317,0.11518164710806317,0.18633109038974596,0.618155815366826,0.5364726326450068,0.9146141894442701
Smp_006810,177.36248120256286,0.14064339767165557,0.208618548986264,0.674165352769834,0.5002061943581073,0.8995333569959307
Smp_006830,148.80824695526158,-0.12126910062351147,0.18668192635031342,-0.6496027922700288,0.5159488289652989,0.9061524173785461
Smp_006840,90.32348799779115,0.3143022974369758,0.29323438977730515,1.071846646894556,0.28378891738323686,0.7981558219910149
Smp_006850,97.17290590997376,0.470456680462368,0.246032696720899,1.9121713769453046,0.055854216133373685,0.4848502925455394
Smp_006860,168.70089395995274,-0.40060668846564623,0.3537076335527272,-1.1325927134844485,0.25738532997445285,0.775477105873793
Smp_006920,56.07980453550886,0.14170073312075676,0.3110991909436161,0.4554840939667977,0.6487610081979003,0.9415543471613651
Smp_006930,154.92108865873976,0.17700927490520404,0.2312634253666675,0.7654010772544614,0.4440327516944155,0.8784921407675033
Smp_007000,22.011653952728974,-0.30414801166871264,0.42902865067920887,-0.7089223789301863,0.4783726467520803,0.8897557983765702
Smp_007070,6.106182563691247,0.8327683131747668,0.6875978494907974,1.2111269891135872,0.22584673908978573,0.751329878822443
Smp_007170,322.5964421545944,0.2459105462901014,0.1578229207964094,1.5581421573570071,0.11919955308790275,0.6370492372727066
Smp_007180,129.34260477424496,0.18180449972162183,0.2678282779317074,0.6788099491420377,0.497258289022891,0.8985716722753792
Smp_007190,86.95685282830348,-0.10763595403879055,0.25894330155780126,-0.4156738304920549,0.6776486932262022,0.9476962276860276
Smp_007210,52.73254270925016,-0.3477646254103784,0.26855564975298557,-1.2949443652749377,0.19533942236929341,0.7273526157014744
Smp_007260,595.56218447283,0.34781303312453915,0.16777529577417438,2.073088481350053,0.03816404579363957,0.4071168540688385
Smp_007270,67.51913968005243,-0.026789663361301466,0.3804475823088759,-0.07041617454556882,0.9438624177783094,0.9898426586792254
Smp_007290,7.536295209446683,0.32767711800696386,0.5493508580605104,0.5964805792127671,0.5508542240394319,0.917244727422051
Smp_007300,575.1400205629922,-0.0720439118539381,0.20930951634928316,-0.34419797585177897,0.7306974044481955,0.9593355553409486
Smp_007330,4.213780294672036,-0.11243426199909143,0.7239663027598677,-0.15530317028634513,0.8765823164132496,0.9772970620698107
Smp_007380,233.36737281304244,0.08326923893855168,0.24481004099015016,0.3401381683601041,0.7337524793279148,0.9604517445199238
Smp_007450,72.88459895429943,-0.6321373612976406,0.2902896362592961,-2.1776091266757973,0.029435149491511804,0.36053520695837277
Smp_007500,204.58981242533372,0.2612158015751574,0.21451468895861603,1.2177058962407508,0.22333575562020852,0.7470975920563071
Smp_007510,187.73756284972455,-0.01891793151476245,0.25986237260268646,-0.07279981062778489,0.9419654216556775,0.9898426586792254
Smp_007540,68.89558773360017,-0.3269977929876262,0.2358817511003799,-1.386278469878205,0.1656618885032133,0.6996363270234635
Smp_007550,99.20768756564244,-0.6208558422833779,0.28396704756351554,-2.1863658040974268,0.028788853340740956,0.3583700537964879
Smp_007570,8.173187268105501,-1.3125991959622985,0.5918551970185018,-2.217770837486227,0.026570461480213903,0.34584068240762783
Smp_007630,302.060154955222,0.08028310591052604,0.1993464445016658,0.4027315667014827,0.6871457091069251,0.9512080028300895
Smp_007650,229.70733907076564,-0.7407342055428676,0.20191031873365003,-3.6686297668620247,2.4385391250732644e-4,0.020812542775036955
Smp_007660,95.63750802901933,0.043202784886203854,0.21264185443806752,0.20317159573486873,0.8390009131324824,0.9711574237380012
Smp_007670,33.303606577421455,0.4505706339360472,0.35271902296508423,1.2774208494579815,0.2014537078075254,0.7355203052917266
Smp_007690,6.970595910114814,-0.1625080181436601,0.5501581492644614,-0.29538418791201504,0.7677004109328086,0.9647105469832578
Smp_007710,89.0630670640681,0.07283459440837439,0.2700261255278189,0.26973165750538,0.7873667037565053,0.9647245294771437
Smp_007730,162.19702999539524,0.2285233221290555,0.2373458521436297,0.9628283791989959,0.33563365640302856,0.8278380893229718
Smp_007760,108.07839571737901,0.6804796989182731,0.19260033046593764,3.5331180235883317,4.106890852280051e-4,0.027795713381734057
