gene_id,Int-01_S42_L005,Int-02_S43_L005,Int-03_S44_L005,Int-04_S45_L005,Liv-01_S38_L005,Liv-02_S39_L005,Liv-03_S40_L005,Liv-04_S41_L005
Smp_047700,0,5.8284812393117464,6.283353034466176,2.3789737381486917,4.425124485366968,3.7334841149526894,2.399160715532891,7.999700031617039
Smp_047720,53.56803293899766,46.62784991449397,38.485537336105324,47.57947476297384,42.0386826109862,31.734614977097863,47.98321431065782,39.33185848878377
Smp_047740,223.54352207235561,247.71045267074922,190.8568484219101,181.27779884693032,194.70547735614662,290.2783899375716,160.7437679407037,167.3270589946564
Smp_047860,123.61853755153305,61.199053012773334,118.59828852554907,104.67484447854244,143.8165457744265,161.47318797170382,105.5630714834472,125.99527549796836
Smp_047870,31.41971162768132,34.97088743587048,40.84179472403014,61.37752244423625,47.57008821769491,40.13495423574141,59.979017888322275,57.99782522922353
Smp_047900,534.1350976705824,807.2446516446769,928.3654108423774,845.0114717904153,609.5608978592999,865.2349436402858,717.3490539443344,668.6415943093242
Smp_048050,1647.217012874178,4677.356194547677,2192.890209028695,1833.7129573650116,865.1118368892423,2992.3875181345807,971.6600897908208,1543.9421061020885
Smp_048080,43.78156538283462,17.48544371793524,30.631346043022607,29.02347960541404,28.763309154885295,23.33427571845431,23.99160715532891,25.999025102755375
Smp_048160,280.20201845014157,212.73956523487874,246.62160660279739,232.1878368433123,289.84565379153645,127.87183093712962,283.10096443288114,185.32638406579474
Smp_048230,65.4148094543529,64.1132936324292,78.5419129308272,63.2807014347552,61.95174279513756,75.60305332779197,74.37398218151962,69.9973752766491
Smp_048240,58.20372809718015,64.1132936324292,71.47314076705274,75.6513648731284,58.632899431112335,103.60418418993713,86.36978575918408,70.66401694595051
Smp_048260,179.76195668952099,160.28323408107303,180.64639974090255,143.21421903655124,205.76828856956405,260.4105170179501,172.73957151836817,200.6591424597274
Smp_048380,5.1507723979805435,0,4.712514775849631,4.282152728667645,5.53140560670871,8.400339258643552,9.596642862131564,1.9999250079042596
Smp_048420,61.29419153596847,96.16994044864381,47.910566887804585,45.676295772454885,36.50727700427749,44.80180937943227,59.979017888322275,42.66506683529087
